"","N","L","a","p","S","d","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","diam","cl","mu","te","si","apl"
"740",19,25,1.85614843654097,0.91347551349969,0.826405322291812,0.0730994152046784,0,16,3,1,0,0,6,3,0,1,0,1,0,15,0.171428571428571,8,0.205333809922934,2.05196543933488,5.21097046413502
"741",12,15,2.45638276260294,0.164079197726652,0.836988216785836,0.113636363636364,2,18,1,4,0,0,0,0,0,0,0,0,0,9,0,2,0.176833110623719,1.46001703673814,3.58035714285714
"742",15,14,1.71232598710854,0.819861407986192,0.392674467227552,0.0666666666666667,0,13,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5.33333333333333
"743",59,77,2.00734591495033,0.949594436319059,0.952652475825915,0.0225014611338399,22,85,11,21,0,0,9,0,7,1,1,0,0,35,0.154285714285714,10,0.14722264084483,4.18367270118986,10.5164785553047
"744",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"745",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"746",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"747",18,17,1.64119779595065,0.819861407986192,0.348832095843032,0.0555555555555556,0,16,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6.33333333333333
"748",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"749",22,23,1.56405339648774,0.984744975852264,0.576382066624893,0.0497835497835498,1,20,1,0,0,0,1,0,0,0,0,0,0,22,0,2,0.0786169981142556,0.239554317548747,8.27002967359051
"750",6,5,2.92359338785195,0.819861407986192,0.636514168294813,0.166666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.33333333333333
"751",9,10,2.15627127033194,0.765763173908239,0.683738905848754,0.138888888888889,0,8,1,1,0,0,2,0,0,0,0,0,0,7,0,2,0.0657414198424808,0.911896233291624,3.640625
"752",16,17,2.2475879848041,0.164079197726652,0.688567369302283,0.0708333333333333,0,12,1,0,0,0,2,0,0,0,0,0,0,14,0,4,0.0507048827786958,0.63768115942029,5.31967213114754
"753",15,16,1.64349925188102,0.918626658089354,0.729871209983116,0.0761904761904762,1,17,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0.0662686807651304,1.11290322580645,5.07602339181287
"754",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"755",15,17,2.03524945007575,0.91347551349969,0.857174043642079,0.080952380952381,3,23,0,3,1,0,0,0,0,0,0,0,0,11,0.09375,0,0.112965931988301,1.54994751393326,4.40350877192982
"756",1,0,Inf,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
"757",14,18,2.80956034126355,0.0265997045069352,0.994353691762369,0.0989010989010989,3,16,3,2,1,0,2,0,1,0,0,0,0,9,0.1875,4,0.178510789514698,2.06586476642278,3.82191780821918
"758",9,9,1.90546660985915,0.981178452782195,0.848685557726417,0.125,1,10,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0.0901420138287925,0.568627450980392,2.9047619047619
"759",14,17,2.20224586740747,0.902961189174648,1.25276296849537,0.0934065934065934,1,12,3,1,0,0,3,0,0,1,0,0,0,10,0.130434782608696,4,0.222560615833001,1.48230495733173,3.54901960784314
"760",5,6,1.96179669392598,0.819861407986192,0.500402423538188,0.3,1,2,0,1,0,0,0,0,2,0,0,0,0,4,0.6,0,0.2,0.56,2.1
"761",12,11,1.82844657941282,0.819861407986192,0.450561208866305,0.0833333333333333,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4.33333333333333
"762",12,12,1.77844657658769,0.983159557242309,0.721463686692511,0.0909090909090909,0,9,1,0,0,0,1,0,0,0,0,0,0,10,0,2,0.0419381945646371,0.367088607594937,4.04477611940298
"763",14,16,2.17829270322326,0.97611328031635,0.892117870818816,0.0879120879120879,3,15,0,3,0,0,0,0,2,0,0,0,0,10,0.222222222222222,0,0.158452905525086,1.425,4.41095890410959
"764",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"765",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"766",11,10,1.88647920392335,0.819861407986192,0.474139313057837,0.0909090909090909,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4
"767",14,15,2.33450365255759,0.164079197726652,0.754996758130825,0.0824175824175824,0,11,1,0,0,0,0,0,0,1,0,0,0,12,0.2,2,0.0721875541648585,0.231481481481481,4.76595744680851
"768",6,6,2.25574890974031,0.700036232465194,1.01140426470735,0.2,0,3,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0.153049305675748,0.5,2
"769",10,9,1.96179669392598,0.819861407986192,0.500402423538188,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3.66666666666667
"770",14,15,1.72790976958451,0.979301836869231,0.655975732336547,0.0824175824175824,3,17,0,3,0,0,0,0,1,0,0,0,0,9,0.115384615384615,0,0.102526527912467,0.990601562950723,3.65094339622642
"771",4,3,NA,1,0.693147180559945,0.25,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.66666666666667
"772",15,14,1.71232598710854,0.819861407986192,0.392674467227552,0.0666666666666667,0,13,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5.33333333333333
"773",9,9,2.15627127033194,0.765763173908239,0.683738905848754,0.125,0,6,1,0,0,0,0,0,0,0,0,0,0,8,0,2,0.0603960492443996,0,3.27027027027027
"774",26,31,1.87974917268914,0.970040902662936,0.926309159895075,0.0476923076923077,1,23,4,3,0,0,2,0,2,0,1,0,0,24,0.214285714285714,4,0.0924416817409816,1.77465995482213,7.58263305322129
"775",15,16,1.87721030181538,0.765763173908239,0.485094091302212,0.0761904761904762,3,19,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0.0798744947420269,0.663507109004739,5.65816326530612
"776",13,12,1.78212924208796,0.819861407986192,0.429323021930616,0.0769230769230769,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4.66666666666667
"777",3,2,2.92359338785195,0.819861407986192,0.636514168294813,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.33333333333333
"778",15,18,1.892977002482,0.803981648784929,1.02003695840184,0.0857142857142857,3,14,1,1,0,0,1,0,0,1,0,0,0,13,0.130434782608696,4,0.144934995837671,0.878378378378378,4.43609022556391
"779",8,12,4.28840461650191,0.819861407986192,1.49417513828931,0.214285714285714,0,0,3,0,0,0,1,4,0,0,0,0,0,6,0,10,0.449706311250763,1.48296276626432,2.28205128205128
"780",19,31,1.68519778982633,0.819861407986192,0.926907559390993,0.0906432748538012,7,16,15,9,0,0,18,6,6,1,0,1,0,8,0.252631578947368,10,0.334261655086981,3.19192319729396,3.04528301886792
"781",16,25,2.2365957493334,0.559646296626036,1.47293775868988,0.104166666666667,6,29,5,8,1,0,5,1,1,1,0,0,0,8,0.142857142857143,4,0.440912570372667,2.13249120037494,3.22274881516588
"782",13,19,1.92332482616894,0.756679350673332,1.07201696856319,0.121794871794872,0,6,5,1,0,0,4,3,1,0,0,0,0,8,0.136363636363636,10,0.310758837680372,1.74861522012573,3.32352941176471
"783",18,19,2.15627127033194,0.765763173908239,0.683738905848754,0.0620915032679739,1,18,1,1,0,0,1,0,0,0,0,0,0,13,0,2,0.0728621269617504,1.03240740740741,5.34343434343434
"784",14,14,2.39800360275913,0.765763173908239,0.796311640173813,0.0769230769230769,0,10,1,0,0,0,1,0,0,0,0,0,0,14,0,2,0.0359470239125461,0.386792452830189,4.95652173913043
"785",5,5,3.04803825991038,0.765763173908239,0.950270539233235,0.25,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,2,0.162255624891827,0,1.90909090909091
"786",14,23,2.49593365662065,0.989435217458009,1.53672246943722,0.126373626373626,2,20,4,3,2,1,4,0,0,2,1,0,0,8,0.352941176470588,6,0.520913869129818,2.04687763115194,2.95
"787",15,18,2.17829270322326,0.976113280316351,1.0775733728922,0.0857142857142857,2,13,2,1,1,0,1,0,1,0,0,0,0,14,0.24,2,0.176855050366264,1.10596026490066,4.57352941176471
"788",9,13,2.92359338785195,0.819861407986192,1.42706104338072,0.180555555555556,3,10,1,2,0,0,1,0,1,2,0,0,0,6,0.346153846153846,2,0.427060219549692,1.36823882611815,2.47368421052632
"789",7,7,2.39800360275913,0.765763173908239,0.796311640173813,0.166666666666667,0,4,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0.379310344827586,2.59090909090909
"790",9,8,2.06431413353057,0.819861407986192,0.529706199057654,0.111111111111111,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3.33333333333333
"791",2,1,Inf,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1
"792",32,55,1.68844750161403,0.761952536770198,1.4512862380747,0.0554435483870968,19,55,10,18,0,0,5,0,7,4,1,0,0,13,0.251748251748252,8,0.490411688089073,3.30737087549385,4.82047872340426
"793",23,39,2.97466412341399,0.971391340360117,1.4831241160287,0.0770750988142292,14,47,5,13,3,0,5,0,4,2,0,0,0,13,0.243243243243243,4,0.432084099949163,3.33216531171963,4.05138339920949
"794",15,24,2.35687004203219,0.98425086098821,1.48781671640145,0.114285714285714,5,12,6,3,0,0,7,1,2,3,0,0,0,9,0.306122448979592,8,0.492331706516923,2.44837711034544,3.13907284768212
"795",12,21,2.61824104228407,0.418176179478782,1.63263092715435,0.159090909090909,6,18,4,4,4,0,4,0,2,1,0,0,0,14,0.368421052631579,4,0.579049601870213,1.97379266771901,2.96694214876033
"796",14,15,2.39800360275913,0.765763173908239,0.796311640173813,0.0824175824175824,1,11,1,1,0,0,1,0,1,0,0,0,0,10,0.166666666666667,2,0.106808325721298,0.862385321100917,4.18947368421053
"797",26,37,2.18752570032795,0.418176179478782,0.99975310239063,0.0569230769230769,11,34,16,6,0,0,13,4,1,3,0,0,0,14,0.125,10,0.213004976831233,3.05807875866261,4.22969837587007
"798",3,3,NA,1,1.09861228866811,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0.536412500309067,1.25
"799",6,8,2.25574890974031,0.700036232465194,1.01140426470735,0.266666666666667,0,3,1,0,0,0,1,1,0,0,0,0,0,7,0,4,0.282146448223672,0.833333333333333,2.66666666666667
"800",5,4,4.28840461650191,0.819861407986192,0.673011667009257,0.2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
"801",11,14,2.0069055374212,0.639789379064176,1.16851840574309,0.127272727272727,2,12,1,1,0,1,3,0,1,0,0,0,0,6,0.24,2,0.291605722413212,1.564188271783,2.71428571428571
"802",21,26,1.66173573603284,0.819861407986192,1.04418684831137,0.0619047619047619,1,22,2,2,0,0,3,0,0,1,0,1,0,18,0.166666666666667,4,0.13392754488101,1.56806929293451,5.77049180327869
"803",7,8,6.54918279034697,0.765763173908239,1.07899220787758,0.19047619047619,1,7,1,1,0,0,1,0,0,0,0,0,0,5,0,2,0.206265169967818,0.973684210526316,2.38709677419355
"804",17,19,1.98216856457643,0.91347551349969,0.790234755343283,0.0698529411764706,2,23,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0.112652203884478,1.43956043956044,5.671875
